pet_id,issue_date,listing_date,condition,color_type,length(m),X1,X2,breed_category,pet_category,issue_date_dt,listing_date_dt,date_diff,conditionnan,height(m)
ANSL_72529,2016-11-07 00:00:00,2017-01-13 15:45:00,2.0,Orange Tabby,0.78,13,9,1.0,1,2016-11-07,2017-01-13,67,0,0.16210000000000002
ANSL_72580,2008-10-07 00:00:00,2018-10-27 00:00:00,3.0,White,0.76,13,9,2.0,2,2008-10-07,2018-10-27,3672,1,0.2862
ANSL_63021,2018-07-31 00:00:00,2018-10-28 22:58:00,1.0,Brown Tabby,0.82,7,1,0.0,1,2018-07-31,2018-10-28,89,0,0.2702
ANSL_51624,2017-08-17 00:00:00,2018-08-02 19:04:00,1.0,Black,0.4,0,1,0.0,2,2017-08-17,2018-08-02,350,0,0.1594
ANSL_57293,2016-11-26 00:00:00,2017-02-22 10:04:00,1.0,Orange Tabby,0.12,7,1,0.0,1,2016-11-26,2017-02-22,88,0,0.32659999999999995
ANSL_62666,2017-03-09 00:00:00,2018-04-02 17:43:00,0.0,Calico,0.73,13,9,1.0,1,2017-03-09,2018-04-02,389,0,0.45299999999999996
ANSL_67471,2015-01-01 00:00:00,2018-04-03 15:58:00,1.0,White,0.5,0,1,0.0,2,2015-01-01,2018-04-03,1188,0,0.337
ANSL_75462,2016-02-01 00:00:00,2019-04-09 19:31:00,1.0,Blue,0.32,0,1,0.0,1,2016-02-01,2019-04-09,1163,0,0.2889
ANSL_71909,2015-08-04 00:00:00,2016-09-05 12:58:00,0.0,Red,0.77,0,1,1.0,2,2015-08-04,2016-09-05,398,0,0.0806
ANSL_49988,2018-01-26 00:00:00,2018-08-16 18:50:00,0.0,Blue Tabby,0.01,0,7,1.0,1,2018-01-26,2018-08-16,202,0,0.4351
ANSL_69504,2015-07-08 00:00:00,2017-08-17 17:20:00,0.0,White,0.06,0,1,1.0,2,2015-07-08,2017-08-17,771,0,0.3934
ANSL_60632,2016-10-09 00:00:00,2017-01-30 09:00:00,2.0,Brown Tabby,0.58,16,9,0.0,1,2016-10-09,2017-01-30,113,0,0.1332
ANSL_75079,2015-07-11 00:00:00,2016-11-05 12:16:00,1.0,White,0.59,0,1,0.0,2,2015-07-11,2016-11-05,483,0,0.4207
ANSL_73629,2016-05-26 00:00:00,2018-06-16 18:48:00,1.0,Tan,0.04,0,7,0.0,2,2016-05-26,2018-06-16,751,0,0.37229999999999996
ANSL_52631,2018-07-10 00:00:00,2018-10-15 17:51:00,1.0,Black,0.92,0,1,0.0,2,2018-07-10,2018-10-15,97,0,0.2642
ANSL_62361,2016-12-02 00:00:00,2017-04-10 08:01:00,1.0,Blue Tabby,0.46,7,1,0.0,1,2016-12-02,2017-04-10,129,0,0.18969999999999998
ANSL_63587,2017-08-04 00:00:00,2017-12-17 18:13:00,1.0,Black,0.39,0,1,0.0,1,2017-08-04,2017-12-17,135,0,0.1986
ANSL_66087,2011-07-01 00:00:00,2016-07-24 12:08:00,2.0,Cream Tabby,0.18,18,4,0.0,1,2011-07-01,2016-07-24,1850,0,0.1572
ANSL_64729,2016-03-17 00:00:00,2018-04-27 13:16:00,1.0,Blue Tabby,0.24,13,9,0.0,1,2016-03-17,2018-04-27,771,0,0.0787
ANSL_56221,2016-12-01 00:00:00,2017-12-22 13:26:00,3.0,Gray,0.99,0,7,2.0,0,2016-12-01,2017-12-22,386,1,0.2213
ANSL_58414,2016-11-21 00:00:00,2017-03-10 19:15:00,1.0,Black,0.04,0,1,0.0,1,2016-11-21,2017-03-10,109,0,0.0711
ANSL_52479,2017-11-24 00:00:00,2018-12-25 14:23:00,2.0,Black,0.6,13,9,1.0,2,2017-11-24,2018-12-25,396,0,0.3072
ANSL_61891,2016-12-20 00:00:00,2017-05-01 11:41:00,0.0,Brown Tabby,0.56,7,1,1.0,1,2016-12-20,2017-05-01,132,0,0.2108
ANSL_76480,2017-04-11 00:00:00,2019-05-04 12:15:00,0.0,Tan,0.3,0,7,1.0,2,2017-04-11,2019-05-04,753,0,0.24309999999999998
ANSL_74818,2012-09-28 00:00:00,2018-12-16 00:00:00,1.0,White,0.03,13,9,0.0,2,2012-09-28,2018-12-16,2270,0,0.4286
ANSL_70113,2014-06-03 00:00:00,2016-12-27 11:59:00,2.0,Brown Brindle,0.06,0,7,0.0,2,2014-06-03,2016-12-27,938,0,0.44079999999999997
ANSL_51497,2010-07-27 00:00:00,2016-09-04 13:08:00,1.0,Cream,0.87,0,1,0.0,2,2010-07-27,2016-09-04,2231,0,0.3734
ANSL_54403,2007-05-07 00:00:00,2017-12-14 13:05:00,1.0,Tan,0.82,0,1,0.0,2,2007-05-07,2017-12-14,3874,0,0.3862
ANSL_53084,2014-03-09 00:00:00,2018-11-03 16:28:00,0.0,Gray,0.37,0,7,1.0,2,2014-03-09,2018-11-03,1700,0,0.13269999999999998
ANSL_66207,2015-03-20 00:00:00,2017-04-18 19:05:00,1.0,Orange Tabby,0.42,16,9,0.0,1,2015-03-20,2017-04-18,760,0,0.3782
ANSL_59066,2017-05-22 00:00:00,2018-04-15 17:43:00,0.0,Tan,0.17,0,1,1.0,2,2017-05-22,2018-04-15,328,0,0.10289999999999999
ANSL_62967,2016-08-14 00:00:00,2017-03-03 18:06:00,0.0,Black,0.99,0,1,1.0,1,2016-08-14,2017-03-03,201,0,0.39399999999999996
ANSL_64880,2017-04-13 00:00:00,2017-09-17 18:30:00,1.0,Black,0.69,0,1,0.0,2,2017-04-13,2017-09-17,157,0,0.20559999999999998
ANSL_50069,2016-12-06 00:00:00,2018-02-02 00:00:00,1.0,Tan,0.92,13,9,0.0,2,2016-12-06,2018-02-02,423,0,0.4571
ANSL_72321,2016-03-28 00:00:00,2017-04-18 12:45:00,3.0,Sable,0.56,0,7,2.0,4,2016-03-28,2017-04-18,386,1,0.311
ANSL_59884,2014-04-12 00:00:00,2016-10-19 17:00:00,0.0,White,0.68,0,1,1.0,2,2014-04-12,2016-10-19,921,0,0.2005
ANSL_60849,2016-06-09 00:00:00,2016-09-03 18:57:00,0.0,Red,0.39,0,1,1.0,2,2016-06-09,2016-09-03,86,0,0.345
ANSL_76526,2017-02-11 00:00:00,2019-05-05 11:59:00,0.0,Brown,0.2,13,9,1.0,2,2017-02-11,2019-05-05,813,0,0.2047
ANSL_62188,2016-08-29 00:00:00,2016-12-22 17:46:00,1.0,Orange Tabby,0.44,7,1,0.0,1,2016-08-29,2016-12-22,115,0,0.4731
ANSL_56054,2016-07-04 00:00:00,2016-10-18 17:20:00,0.0,Lynx Point,0.04,0,1,1.0,1,2016-07-04,2016-10-18,106,0,0.2642
ANSL_61005,2015-01-28 00:00:00,2018-02-24 14:42:00,1.0,Black,0.58,13,9,0.0,2,2015-01-28,2018-02-24,1123,0,0.41700000000000004
ANSL_75205,2017-11-16 00:00:00,2018-03-05 15:45:00,1.0,Orange Tabby,0.13,0,1,0.0,1,2017-11-16,2018-03-05,109,0,0.06269999999999999
ANSL_65625,2018-09-26 00:00:00,2018-12-20 18:08:00,0.0,Blue,0.18,0,1,1.0,1,2018-09-26,2018-12-20,85,0,0.09609999999999999
ANSL_50804,2006-10-20 00:00:00,2019-01-05 11:44:00,1.0,Blue Tabby,0.87,0,1,0.0,1,2006-10-20,2019-01-05,4460,0,0.40979999999999994
ANSL_72326,2016-07-08 00:00:00,2017-04-25 11:20:00,0.0,Torbie,0.81,7,1,1.0,1,2016-07-08,2017-04-25,291,0,0.3676
ANSL_58466,2017-02-08 00:00:00,2017-11-01 16:58:00,0.0,Red,0.24,0,1,1.0,2,2017-02-08,2017-11-01,266,0,0.15960000000000002
ANSL_67283,2007-07-15 00:00:00,2016-10-25 11:53:00,1.0,Tan,0.26,0,7,0.0,2,2007-07-15,2016-10-25,3390,0,0.434
ANSL_51690,2015-07-22 00:00:00,2018-04-05 15:09:00,1.0,Brown Tabby,0.13,13,9,0.0,1,2015-07-22,2018-04-05,988,0,0.19519999999999998
ANSL_50140,2016-10-27 00:00:00,2018-11-17 16:30:00,1.0,Black,0.51,0,7,0.0,2,2016-10-27,2018-11-17,751,0,0.3829
ANSL_64471,2015-01-09 00:00:00,2017-02-04 18:23:00,1.0,Red,0.3,0,1,0.0,2,2015-01-09,2017-02-04,757,0,0.4175
ANSL_51685,2016-10-17 00:00:00,2017-11-14 19:00:00,2.0,Brown Brindle,0.69,0,7,1.0,2,2016-10-17,2017-11-14,393,0,0.2818
ANSL_57096,2007-06-13 00:00:00,2017-07-08 14:24:00,1.0,Brown Tabby,0.2,0,7,0.0,1,2007-06-13,2017-07-08,3678,0,0.49939999999999996
ANSL_76486,2007-02-23 00:00:00,2019-05-04 13:33:00,2.0,Black Brindle,0.66,0,7,0.0,2,2007-02-23,2019-05-04,4453,0,0.0623
ANSL_71050,2016-11-03 00:00:00,2017-02-14 18:16:00,0.0,White,0.58,0,1,1.0,1,2016-11-03,2017-02-14,103,0,0.4793
ANSL_61175,2016-07-30 00:00:00,2016-10-28 18:36:00,1.0,Brown Tabby,0.29,7,1,0.0,1,2016-07-30,2016-10-28,90,0,0.1245
ANSL_71220,2016-06-18 00:00:00,2017-06-22 17:02:00,1.0,Brown,0.31,0,7,0.0,2,2016-06-18,2017-06-22,369,0,0.33149999999999996
ANSL_76420,2019-01-16 00:00:00,2019-05-02 16:32:00,0.0,Brown,0.64,0,1,1.0,2,2019-01-16,2019-05-02,106,0,0.35479999999999995
ANSL_74021,2017-10-21 00:00:00,2018-11-13 14:10:00,2.0,Tan,0.55,13,9,0.0,4,2017-10-21,2018-11-13,388,0,0.4079
ANSL_64685,2018-08-08 00:00:00,2018-11-12 18:53:00,0.0,Brown Tabby,0.97,0,1,1.0,1,2018-08-08,2018-11-12,96,0,0.28190000000000004
ANSL_67387,2014-03-31 00:00:00,2016-11-11 12:30:00,1.0,Blue,0.49,0,1,0.0,2,2014-03-31,2016-11-11,956,0,0.4264
ANSL_69797,2015-05-29 00:00:00,2017-08-27 09:16:00,1.0,Black,0.12,7,1,0.0,2,2015-05-29,2017-08-27,821,0,0.3333
ANSL_63579,2018-07-18 00:00:00,2018-08-23 15:04:00,3.0,Orange,0.26,13,9,2.0,1,2018-07-18,2018-08-23,36,1,0.2529
ANSL_72589,2016-06-11 00:00:00,2016-09-25 19:31:00,1.0,Brown Tabby,0.53,0,1,0.0,1,2016-06-11,2016-09-25,106,0,0.3015
ANSL_52189,2007-07-25 00:00:00,2016-08-30 11:09:00,0.0,White,0.16,0,7,1.0,2,2007-07-25,2016-08-30,3324,0,0.1297
ANSL_56391,2018-04-10 00:00:00,2019-02-09 14:59:00,1.0,Black,0.08,13,9,0.0,2,2018-04-10,2019-02-09,305,0,0.08349999999999999
ANSL_73311,2016-04-29 00:00:00,2018-05-25 17:18:00,0.0,Tan,0.99,0,1,1.0,2,2016-04-29,2018-05-25,756,0,0.3682
ANSL_53751,2018-08-22 00:00:00,2018-11-09 13:24:00,2.0,Seal Point,0.88,13,9,1.0,1,2018-08-22,2018-11-09,79,0,0.1277
ANSL_50310,2018-07-13 00:00:00,2018-12-14 00:00:00,2.0,White,0.33,13,9,1.0,2,2018-07-13,2018-12-14,154,0,0.2843
ANSL_72287,2017-01-04 00:00:00,2017-05-01 11:09:00,0.0,Black,0.8,0,1,1.0,1,2017-01-04,2017-05-01,117,0,0.1668
ANSL_66201,2017-11-23 00:00:00,2018-01-31 17:25:00,2.0,Blue Tabby,0.83,13,9,1.0,1,2017-11-23,2018-01-31,69,0,0.3779
ANSL_52372,2016-06-18 00:00:00,2016-09-09 16:41:00,1.0,Brown Tabby,0.37,0,1,0.0,1,2016-06-18,2016-09-09,83,0,0.1568
ANSL_51815,2014-05-24 00:00:00,2017-06-17 14:57:00,1.0,White,0.45,13,9,0.0,2,2014-05-24,2017-06-17,1120,0,0.1081
ANSL_66171,2014-01-23 00:00:00,2019-02-21 14:02:00,2.0,Black,0.7,0,7,0.0,2,2014-01-23,2019-02-21,1855,0,0.2579
ANSL_74991,2015-11-21 00:00:00,2017-12-12 11:57:00,1.0,Gold,0.67,0,1,0.0,2,2015-11-21,2017-12-12,752,0,0.1012
ANSL_61105,2017-06-23 00:00:00,2018-07-14 08:15:00,3.0,Black,1.0,15,4,2.0,4,2017-06-23,2018-07-14,386,1,0.10619999999999999
ANSL_55914,2018-09-01 00:00:00,2019-01-01 13:21:00,1.0,Orange Tabby,0.44,0,1,0.0,1,2018-09-01,2019-01-01,122,0,0.4954
ANSL_66372,2016-10-11 00:00:00,2016-11-03 13:17:00,2.0,Black,0.28,13,9,0.0,1,2016-10-11,2016-11-03,23,0,0.2868
ANSL_64628,2017-01-12 00:00:00,2019-02-02 16:20:00,3.0,Black,0.26,15,4,2.0,4,2017-01-12,2019-02-02,751,1,0.2488
ANSL_50215,2016-06-28 00:00:00,2017-08-06 12:28:00,0.0,Brown,0.83,0,7,1.0,2,2016-06-28,2017-08-06,404,0,0.4778
ANSL_60000,2009-08-25 00:00:00,2017-11-05 14:06:00,1.0,Black,0.81,7,1,0.0,2,2009-08-25,2017-11-05,2994,0,0.2532
ANSL_76485,2017-05-23 00:00:00,2019-05-04 00:00:00,0.0,Gray,0.37,13,9,1.0,1,2017-05-23,2019-05-04,711,0,0.4767
ANSL_50949,2017-02-07 00:00:00,2018-03-09 17:30:00,1.0,Black,0.72,0,1,0.0,2,2017-02-07,2018-03-09,395,0,0.371
ANSL_68678,2010-05-11 00:00:00,2017-06-07 13:25:00,2.0,Tortie,0.27,13,9,1.0,1,2010-05-11,2017-06-07,2584,0,0.2104
ANSL_51183,2019-01-01 00:00:00,2019-02-14 10:30:00,3.0,Brown Tabby,0.4,13,9,2.0,1,2019-01-01,2019-02-14,44,1,0.1602
ANSL_66992,2018-08-16 00:00:00,2018-11-29 17:43:00,0.0,Black,0.52,0,1,1.0,2,2018-08-16,2018-11-29,105,0,0.1649
ANSL_72237,2016-02-02 00:00:00,2017-04-05 18:05:00,1.0,Brown,0.8,0,1,0.0,2,2016-02-02,2017-04-05,428,0,0.3141
ANSL_70713,2017-03-08 00:00:00,2018-10-31 17:33:00,0.0,Cream,0.42,0,1,1.0,2,2017-03-08,2018-10-31,602,0,0.0504
ANSL_65710,2017-07-06 00:00:00,2019-02-08 15:47:00,1.0,Black Brindle,0.25,0,1,0.0,2,2017-07-06,2019-02-08,582,0,0.2675
ANSL_72995,2017-11-27 00:00:00,2018-01-17 16:49:00,2.0,Gray,0.39,13,9,1.0,1,2017-11-27,2018-01-17,51,0,0.1574
ANSL_76653,2011-09-14 00:00:00,2019-05-08 15:32:00,0.0,White,0.27,13,9,1.0,2,2011-09-14,2019-05-08,2793,0,0.0741
ANSL_72954,2005-07-28 00:00:00,2018-08-25 14:17:00,0.0,White,0.83,0,7,1.0,2,2005-07-28,2018-08-25,4776,0,0.42719999999999997
ANSL_72715,2012-07-07 00:00:00,2016-08-14 13:37:00,1.0,Brown,0.66,0,1,0.0,2,2012-07-07,2016-08-14,1499,0,0.2658
ANSL_51636,2019-01-23 00:00:00,2019-03-11 08:06:00,2.0,Black,0.2,13,9,1.0,2,2019-01-23,2019-03-11,47,0,0.2286
ANSL_59533,2017-12-25 00:00:00,2019-01-18 15:46:00,1.0,Black,0.51,0,1,0.0,1,2017-12-25,2019-01-18,389,0,0.1406
ANSL_76688,2018-04-13 00:00:00,2019-05-09 08:08:00,3.0,Torbie,0.62,0,3,2.0,1,2018-04-13,2019-05-09,391,1,0.114
ANSL_53649,2012-07-04 00:00:00,2017-08-02 18:00:00,1.0,Tan,0.57,0,1,0.0,2,2012-07-04,2017-08-02,1855,0,0.12269999999999999
ANSL_52125,2008-11-24 00:00:00,2017-12-14 18:13:00,1.0,Tan,0.72,0,1,0.0,2,2008-11-24,2017-12-14,3307,0,0.414
ANSL_51507,2015-08-05 00:00:00,2016-11-18 17:45:00,0.0,Brown Brindle,0.22,1,4,1.0,2,2015-08-05,2016-11-18,471,0,0.4635
ANSL_59924,2015-12-20 00:00:00,2019-02-26 12:33:00,1.0,Black,0.19,0,1,0.0,1,2015-12-20,2019-02-26,1164,0,0.36700000000000005
ANSL_50907,2016-07-22 00:00:00,2017-08-16 10:49:00,0.0,Silver Tabby,0.42,16,9,1.0,1,2016-07-22,2017-08-16,390,0,0.27899999999999997
ANSL_60111,2016-11-27 00:00:00,2017-06-19 18:07:00,2.0,Blue,0.51,0,7,1.0,2,2016-11-27,2017-06-19,204,0,0.1465
ANSL_73774,2014-09-12 00:00:00,2016-10-03 17:00:00,2.0,Buff,0.0,0,7,1.0,2,2014-09-12,2016-10-03,752,0,0.18030000000000002
ANSL_69653,2016-08-15 00:00:00,2018-09-09 18:04:00,1.0,White,0.68,0,1,0.0,2,2016-08-15,2018-09-09,755,0,0.13390000000000002
ANSL_60794,2016-03-13 00:00:00,2018-04-06 15:45:00,0.0,Orange Tabby,0.66,13,9,1.0,1,2016-03-13,2018-04-06,754,0,0.11960000000000001
ANSL_54543,2015-02-03 00:00:00,2017-03-10 14:00:00,2.0,Brown Tiger,0.22,13,9,0.0,2,2015-02-03,2017-03-10,766,0,0.3212
ANSL_63285,2015-11-24 00:00:00,2016-08-31 11:39:00,0.0,Tan,0.71,0,1,1.0,2,2015-11-24,2016-08-31,281,0,0.2975
ANSL_60092,2017-06-13 00:00:00,2017-12-04 17:51:00,0.0,Black,0.44,0,1,1.0,2,2017-06-13,2017-12-04,174,0,0.2132
ANSL_51381,2017-03-10 00:00:00,2017-09-01 18:18:00,0.0,Orange Tabby,0.77,16,9,1.0,1,2017-03-10,2017-09-01,175,0,0.43270000000000003
ANSL_68188,2017-06-29 00:00:00,2018-07-20 09:00:00,2.0,Orange Tabby,0.33,16,9,0.0,1,2017-06-29,2018-07-20,386,0,0.1524
ANSL_76491,2018-10-10 00:00:00,2019-05-04 14:32:00,2.0,Tan,0.81,0,1,0.0,0,2018-10-10,2019-05-04,206,0,0.1362
ANSL_76364,2018-03-20 00:00:00,2019-05-01 15:49:00,1.0,Black,0.2,0,1,0.0,2,2018-03-20,2019-05-01,407,0,0.23809999999999998
ANSL_57558,2015-12-23 00:00:00,2018-01-17 19:21:00,1.0,Tricolor,0.01,0,1,0.0,2,2015-12-23,2018-01-17,756,0,0.4219
ANSL_54092,2016-04-28 00:00:00,2016-07-23 12:17:00,1.0,Black,0.76,7,1,0.0,1,2016-04-28,2016-07-23,86,0,0.23190000000000002
ANSL_61788,2017-08-10 00:00:00,2017-12-05 17:28:00,0.0,Buff,0.44,0,1,1.0,2,2017-08-10,2017-12-05,117,0,0.3097
ANSL_75081,2017-03-07 00:00:00,2019-04-02 14:54:00,0.0,Tan,0.89,12,1,1.0,2,2017-03-07,2019-04-02,756,0,0.2133
ANSL_56104,2013-12-27 00:00:00,2017-01-22 17:27:00,0.0,Black,0.83,0,1,1.0,2,2013-12-27,2017-01-22,1122,0,0.2422
ANSL_70459,2018-06-29 00:00:00,2018-10-18 11:51:00,2.0,Black,0.7,13,9,0.0,1,2018-06-29,2018-10-18,111,0,0.2802
ANSL_61122,2016-08-14 00:00:00,2016-09-11 17:26:00,2.0,White,0.87,13,9,1.0,2,2016-08-14,2016-09-11,28,0,0.2254
ANSL_52786,2015-08-30 00:00:00,2016-12-19 12:55:00,1.0,Brown,0.6,13,9,0.0,2,2015-08-30,2016-12-19,477,0,0.0803
ANSL_67785,2017-11-04 00:00:00,2017-12-10 14:41:00,3.0,Black,0.19,13,9,2.0,1,2017-11-04,2017-12-10,36,1,0.474
ANSL_73819,2014-05-29 00:00:00,2017-06-20 12:13:00,1.0,White,0.03,0,7,0.0,2,2014-05-29,2017-06-20,1118,0,0.1527
ANSL_57760,2016-12-08 00:00:00,2018-01-05 14:11:00,0.0,Calico,0.37,13,9,1.0,1,2016-12-08,2018-01-05,393,0,0.37450000000000006
ANSL_54832,2013-12-24 00:00:00,2018-09-24 13:19:00,2.0,Blue,0.04,0,7,1.0,2,2013-12-24,2018-09-24,1735,0,0.1052
ANSL_51182,2014-09-08 00:00:00,2016-10-28 14:43:00,0.0,Blue Tabby,0.26,0,1,1.0,1,2014-09-08,2016-10-28,781,0,0.19879999999999998
ANSL_57820,2016-11-16 00:00:00,2018-12-14 09:56:00,0.0,Tan,0.77,13,9,1.0,2,2016-11-16,2018-12-14,758,0,0.25420000000000004
ANSL_65532,2017-06-19 00:00:00,2018-07-13 19:13:00,1.0,Tricolor,0.6,0,1,0.0,2,2017-06-19,2018-07-13,389,0,0.124
ANSL_64117,2015-08-15 00:00:00,2017-07-28 00:00:00,1.0,White,0.41,13,9,0.0,2,2015-08-15,2017-07-28,713,0,0.45899999999999996
ANSL_63793,2013-08-12 00:00:00,2017-09-23 17:21:00,1.0,Black,0.61,15,4,0.0,2,2013-08-12,2017-09-23,1503,0,0.391
ANSL_70558,2016-07-25 00:00:00,2016-09-30 17:47:00,2.0,Brown Tabby,0.46,13,9,1.0,1,2016-07-25,2016-09-30,67,0,0.4582
ANSL_67446,2018-10-11 00:00:00,2018-12-30 17:45:00,1.0,Lynx Point,0.76,7,1,0.0,1,2018-10-11,2018-12-30,80,0,0.3053
ANSL_75808,2009-03-28 00:00:00,2019-04-17 14:07:00,0.0,Brown Tabby,0.2,0,7,1.0,1,2009-03-28,2019-04-17,3672,0,0.2695
ANSL_63260,2012-03-25 00:00:00,2018-04-19 19:18:00,1.0,White,0.32,0,1,0.0,2,2012-03-25,2018-04-19,2216,0,0.2551
ANSL_51729,2014-03-20 00:00:00,2018-09-08 00:00:00,1.0,Black,0.7,0,1,0.0,2,2014-03-20,2018-09-08,1633,0,0.4783
ANSL_73017,2016-04-06 00:00:00,2017-10-31 18:24:00,1.0,White,0.5,0,1,0.0,2,2016-04-06,2017-10-31,573,0,0.0512
ANSL_67730,2010-11-04 00:00:00,2018-11-27 11:49:00,1.0,Black,0.46,0,7,0.0,2,2010-11-04,2018-11-27,2945,0,0.3148
ANSL_51530,2017-06-19 00:00:00,2017-09-20 18:42:00,1.0,Brown Tabby,0.52,0,1,0.0,1,2017-06-19,2017-09-20,93,0,0.4388
ANSL_54602,2016-10-04 00:00:00,2016-11-08 12:25:00,3.0,Black,0.73,18,4,2.0,1,2016-10-04,2016-11-08,35,1,0.3762
ANSL_61997,2014-07-09 00:00:00,2017-08-03 12:26:00,2.0,Black,0.61,0,7,0.0,2,2014-07-09,2017-08-03,1121,0,0.1417
ANSL_73669,2016-11-26 00:00:00,2017-02-12 17:35:00,2.0,Black,0.4,13,9,1.0,1,2016-11-26,2017-02-12,78,0,0.2784
ANSL_70789,2005-08-30 00:00:00,2016-09-23 12:17:00,0.0,Tan,0.1,13,9,1.0,2,2005-08-30,2016-09-23,4042,0,0.1843
ANSL_61029,2017-09-16 00:00:00,2018-10-10 12:07:00,0.0,Black,0.95,0,1,1.0,2,2017-09-16,2018-10-10,389,0,0.2078
ANSL_59230,2016-05-03 00:00:00,2017-04-21 13:11:00,0.0,Black,0.08,0,1,1.0,2,2016-05-03,2017-04-21,353,0,0.3041
ANSL_75796,2017-03-26 00:00:00,2019-04-18 08:47:00,3.0,Black,0.48,15,4,2.0,4,2017-03-26,2019-04-18,753,1,0.0674
ANSL_75210,2015-07-13 00:00:00,2018-11-25 09:29:00,1.0,Black,0.25,7,1,0.0,1,2015-07-13,2018-11-25,1231,0,0.2954
ANSL_62151,2017-12-31 00:00:00,2018-03-21 13:42:00,1.0,Blue,0.4,0,1,0.0,1,2017-12-31,2018-03-21,80,0,0.36119999999999997
ANSL_76701,2018-05-27 00:00:00,2019-05-09 13:38:00,0.0,Blue,0.31,18,4,1.0,2,2018-05-27,2019-05-09,347,0,0.21739999999999998
ANSL_73788,2017-04-04 00:00:00,2018-01-12 17:20:00,0.0,Brown Brindle,0.28,0,1,1.0,2,2017-04-04,2018-01-12,283,0,0.3582
ANSL_65508,2016-02-06 00:00:00,2018-03-01 13:52:00,2.0,Blue,0.28,0,7,0.0,2,2016-02-06,2018-03-01,754,0,0.1552
ANSL_59216,2017-01-30 00:00:00,2018-02-25 18:30:00,1.0,Tan,0.29,13,9,0.0,2,2017-01-30,2018-02-25,391,0,0.389
ANSL_67029,2018-07-13 00:00:00,2018-10-18 17:51:00,1.0,White,0.95,0,1,0.0,1,2018-07-13,2018-10-18,97,0,0.40619999999999995
ANSL_67689,2017-04-10 00:00:00,2018-05-03 12:24:00,2.0,Black,0.52,0,3,1.0,1,2017-04-10,2018-05-03,388,0,0.2588
ANSL_52314,2013-12-01 00:00:00,2018-01-31 16:16:00,1.0,Black,0.32,0,7,0.0,2,2013-12-01,2018-01-31,1522,0,0.3591
ANSL_60287,2004-08-11 00:00:00,2017-09-01 14:32:00,1.0,Brown,0.71,18,4,0.0,2,2004-08-11,2017-09-01,4769,0,0.44049999999999995
ANSL_66583,2015-01-22 00:00:00,2017-02-16 12:50:00,2.0,Black,0.19,13,9,0.0,2,2015-01-22,2017-02-16,756,0,0.1522
ANSL_53613,2015-04-28 00:00:00,2016-12-02 13:35:00,0.0,Torbie,0.04,0,1,1.0,1,2015-04-28,2016-12-02,584,0,0.1889
ANSL_71978,2014-08-29 00:00:00,2016-09-28 17:02:00,1.0,White,0.73,0,7,0.0,2,2014-08-29,2016-09-28,761,0,0.4959
ANSL_64235,2014-08-28 00:00:00,2016-09-23 16:16:00,1.0,Black,0.94,13,9,0.0,1,2014-08-28,2016-09-23,757,0,0.2949
ANSL_55600,2016-08-14 00:00:00,2017-03-19 19:18:00,0.0,Blue Tabby,0.65,16,9,1.0,1,2016-08-14,2017-03-19,217,0,0.36619999999999997
ANSL_58120,2013-01-06 00:00:00,2019-02-27 13:55:00,1.0,Black,0.29,13,9,0.0,2,2013-01-06,2019-02-27,2243,0,0.2993
ANSL_68525,2018-05-29 00:00:00,2018-06-23 13:28:00,3.0,Cream Tabby,0.01,8,2,2.0,1,2018-05-29,2018-06-23,25,1,0.299
ANSL_66506,2016-12-23 00:00:00,2018-02-05 16:11:00,1.0,Orange Tabby,0.08,0,1,0.0,1,2016-12-23,2018-02-05,409,0,0.4321
ANSL_59698,2018-12-24 00:00:00,2019-03-30 07:49:00,0.0,Black,0.12,7,1,1.0,1,2018-12-24,2019-03-30,96,0,0.4368
ANSL_72073,2017-02-22 00:00:00,2019-03-17 11:06:00,1.0,White,0.48,13,9,0.0,2,2017-02-22,2019-03-17,753,0,0.2425
ANSL_66356,2016-03-25 00:00:00,2016-08-22 12:13:00,0.0,Black,0.8,13,9,1.0,2,2016-03-25,2016-08-22,150,0,0.1319
ANSL_65782,2014-02-17 00:00:00,2017-07-25 15:37:00,1.0,Black,0.62,13,9,0.0,2,2014-02-17,2017-07-25,1254,0,0.36939999999999995
ANSL_69941,2016-09-29 00:00:00,2017-10-20 12:46:00,0.0,Black,0.91,0,7,1.0,1,2016-09-29,2017-10-20,386,0,0.0818
ANSL_50985,2016-06-15 00:00:00,2017-07-06 14:09:00,3.0,Gray,0.97,15,4,2.0,4,2016-06-15,2017-07-06,386,1,0.2243
ANSL_72289,2014-12-28 00:00:00,2017-01-23 16:34:00,1.0,Red,0.82,13,9,0.0,2,2014-12-28,2017-01-23,757,0,0.2696
ANSL_62563,2017-07-06 00:00:00,2017-10-14 13:05:00,1.0,White,0.15,7,1,0.0,1,2017-07-06,2017-10-14,100,0,0.0524
ANSL_56562,2016-01-16 00:00:00,2016-10-07 17:21:00,3.0,Red,0.28,15,4,2.0,4,2016-01-16,2016-10-07,265,1,0.1291
ANSL_59421,2016-03-31 00:00:00,2018-04-28 15:24:00,1.0,Black,0.46,13,9,0.0,2,2016-03-31,2018-04-28,758,0,0.4205
ANSL_62857,2016-04-23 00:00:00,2017-05-13 18:51:00,3.0,Brown,0.93,15,4,2.0,4,2016-04-23,2017-05-13,385,1,0.35509999999999997
